strategy_rank,strategy_side,strategy_market,strategy_category,strategy_category_type,strategy_edge,strategy_implied,strategy_hit_rate,strategy_bet_won,date,player,game,matchup,opponent,home_away,market,line,actual,hit_over,n_books,n_distinct_lines,prop_min_line,prop_max_line,prop_line_spread,is_min_line,is_max_line,total_vig,over_vig,under_vig,fair_over,fair_under,implied_over_prob,implied_under_prob,error,error_pct,abs_error,cat_liquidity,cat_vig_structure,cat_line_quartile,cat_line_position,is_consensus_line,lst_bookmakers,lst_over_odds,lst_under_odds,lst_implied_over,lst_implied_under,lst_total_vig,lst_over_vig,lst_under_vig,lst_fair_over,lst_fair_under,lst_errors,lst_error_pcts,lst_lines,lst_hit_over,lst_actuals,lst_distinct_lines,n,prop_n_books,prop_n_distinct_lines,prop_line_std,prop_line_mean,prop_min_vig,prop_over_odds_min,prop_over_odds_max,prop_implied_over_min,prop_implied_over_max,prop_over_odds_spread,prop_implied_range,avg_line,std_line,abs_error_pct,avg_error,avg_error_pct,std_error,hit_over_rate,avg_total_vig,avg_over_vig,avg_under_vig,avg_fair_over,avg_fair_under,line_over_odds_min,line_over_odds_max,line_under_odds_min,line_under_odds_max,line_over_odds_spread,line_under_odds_spread,line_implied_over_min,line_implied_over_max,line_implied_range,line_vig_min,line_vig_max,line_vig_range,bookmaker,over_odds,under_odds,cat_market_structure
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,0,2025-10-26,Victor Wembanyama,Brooklyn Nets @ San Antonio Spurs,SAS vs. BKN,BKN,HOME,player_blocks,4.5,6,1,2,2,3.5,4.5,1.0,0,1,0.0692173323752272,0.02910166838787548,0.040115663987351724,0.42039328110707397,0.5796067188929259,0.4494949494949495,0.6197223828802776,-1.5,-0.3333333333333333,1.5,thin (1-2 books),under_heavy (< 1.0% difference),Q4 (75-100%),max,0,"['draftkings', 'betmgm']","[125.0, 120.0]","[-166.0, -160.0]","[0.4444444444444444, 0.45454545454545453]","[0.6240601503759399, 0.6153846153846154]","[0.06850459482038435, 0.06993006993007006]","[0.028494483537485904, 0.029708853238265054]","[0.04001011128289844, 0.040221216691805006]","[0.4159499609069585, 0.4248366013071895]","[0.5840500390930414, 0.5751633986928104]","[-1.5, -1.5]","[-0.3333333333333333, -0.3333333333333333]","[4.5, 4.5]","[1, 1]","[6, 6]",[4.5],2,3,2,0.5773502691896257,4.166666666666667,0.06850459482038435,-162.0,125.0,0.4444444444444444,0.6183206106870229,287.0,0.1738761662425785,4.5,0,0.3333333333333333,-1.5,-0.3333333333333333,0,1.0,0.0692173323752272,0.02910166838787548,0.040115663987351724,0.42039328110707397,0.5796067188929259,120.0,125.0,-166.0,-160.0,5.0,6.0,0.4444444444444444,0.45454545454545453,0.01010101010101011,0.06850459482038435,0.06993006993007006,0.0014254751096857143,,,,consensus
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-10-27,Amen Thompson,Brooklyn Nets @ Houston Rockets,HOU vs. BKN,BKN,HOME,player_blocks,0.5,0,0,2,2,0.5,1.5,1.0,1,0,0.07446296068544253,0.0475233065307894,0.02693965415465313,0.6413013562823127,0.35869864371768734,0.6888246628131021,0.38563829787234044,0.5,1.0,0.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,"['draftkings', 'betmgm']","[-246.0, -200.0]","[182.0, 140.0]","[0.7109826589595376, 0.6666666666666666]","[0.3546099290780142, 0.4166666666666667]","[0.0655925880375518, 0.08333333333333326]","[0.04376456177952759, 0.05128205128205121]","[0.021828026258024213, 0.03205128205128205]","[0.66721809718001, 0.6153846153846154]","[0.33278190281999, 0.38461538461538464]","[0.5, 0.5]","[1.0, 1.0]","[0.5, 0.5]","[0, 0]","[0, 0]",[0.5],2,3,2,0.5773502691896258,0.8333333333333334,0.0655925880375518,-246.0,162.0,0.3816793893129771,0.7109826589595376,408.0,0.3293032696465605,0.5,0,1.0,0.5,1.0,0,0.0,0.07446296068544253,0.0475233065307894,0.02693965415465313,0.6413013562823127,0.35869864371768734,-246.0,-200.0,140.0,182.0,46.0,42.0,0.6666666666666666,0.7109826589595376,0.044315992292870976,0.0655925880375518,0.08333333333333326,0.017740745295781457,,,,odds_disagree
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-10-27,Victor Wembanyama,Toronto Raptors @ San Antonio Spurs,SAS vs. TOR,TOR,HOME,player_blocks,3.5,1,0,1,2,3.5,4.5,1.0,1,0,0.08050089445438285,0.045848191543555794,0.03465270291082706,0.5695364238410596,0.4304635761589404,0.6153846153846154,0.46511627906976744,2.5,0.7142857142857143,2.5,thin (1-2 books),over_heavy (> 1.0% difference),Q4 (75-100%),min,0,['betmgm'],[-160.0],[115.0],[0.6153846153846154],[0.46511627906976744],[0.08050089445438285],[0.045848191543555794],[0.03465270291082706],[0.5695364238410596],[0.4304635761589404],[2.5],[0.7142857142857143],[3.5],[0],[1],[3.5],1,3,2,0.5773502691896258,4.166666666666667,0.0693469253306982,-160.0,132.0,0.43103448275862066,0.6153846153846154,292.0,0.18435013262599476,3.5,0,0.7142857142857143,2.5,0.7142857142857143,0,0.0,0.08050089445438285,0.045848191543555794,0.03465270291082706,0.5695364238410596,0.4304635761589404,-160.0,-160.0,115.0,115.0,0.0,0.0,0.6153846153846154,0.6153846153846154,0.0,0.08050089445438285,0.08050089445438285,0.0,,,,captive
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,0,2025-10-28,Myles Turner,New York Knicks @ Milwaukee Bucks,MIL vs. NYK,NYK,HOME,player_blocks,2.5,3,1,1,2,1.5,2.5,1.0,0,1,0.08390541571319604,0.03365664106722149,0.05024877464597455,0.40112596762843067,0.5988740323715693,0.43478260869565216,0.6491228070175439,-0.5,-0.2,0.5,thin (1-2 books),under_heavy (< 1.0% difference),Q4 (75-100%),max,0,['betmgm'],[130.0],[-185.0],[0.43478260869565216],[0.6491228070175439],[0.08390541571319604],[0.03365664106722149],[0.05024877464597455],[0.40112596762843067],[0.5988740323715693],[-0.5],[-0.2],[2.5],[1],[3],[2.5],1,2,2,0.7071067811865476,2.0,0.07132225254279323,-178.0,130.0,0.43478260869565216,0.6402877697841727,308.0,0.20550516108852052,2.5,0,0.2,-0.5,-0.2,0,1.0,0.08390541571319604,0.03365664106722149,0.05024877464597455,0.40112596762843067,0.5988740323715693,130.0,130.0,-185.0,-185.0,0.0,0.0,0.43478260869565216,0.43478260869565216,0.0,0.08390541571319604,0.08390541571319604,0.0,,,,captive
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-10-29,Kristaps Porzingis,Atlanta Hawks @ Brooklyn Nets,ATL @ BKN,BKN,AWAY,player_blocks,1.5,1,0,1,2,0.5,1.5,1.0,0,1,0.07965686274509803,0.028933253210478294,0.05072360953461974,0.36322360953461974,0.6367763904653803,0.39215686274509803,0.6875,0.5,0.3333333333333333,0.5,thin (1-2 books),under_heavy (< 1.0% difference),Q4 (75-100%),max,0,['betmgm'],[155.0],[-220.0],[0.39215686274509803],[0.6875],[0.07965686274509803],[0.028933253210478294],[0.05072360953461974],[0.36322360953461974],[0.6367763904653803],[0.5],[0.3333333333333333],[1.5],[0],[1],[1.5],1,2,2,0.7071067811865476,1.0,0.06644518272425248,-244.0,155.0,0.39215686274509803,0.7093023255813954,399.0,0.31714546283629735,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.07965686274509803,0.028933253210478294,0.05072360953461974,0.36322360953461974,0.6367763904653803,155.0,155.0,-220.0,-220.0,0.0,0.0,0.39215686274509803,0.39215686274509803,0.0,0.07965686274509803,0.07965686274509803,0.0,,,,captive
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-10-30,Myles Turner,Golden State Warriors @ Milwaukee Bucks,MIL vs. GSW,GSW,HOME,player_blocks,2.5,1,0,3,2,1.5,2.5,1.0,0,1,0.07095002067682084,0.02950076993085445,0.04144925074596639,0.4147656702910964,0.5852343297089037,0.4442664402219508,0.6266835804548699,1.5,0.6,1.5,medium (3-4 books),under_heavy (< 1.0% difference),Q4 (75-100%),max,0,"['draftkings', 'betmgm', 'bovada']","[131.0, 115.0, 130.0]","[-174.0, -160.0, -170.0]","[0.4329004329004329, 0.46511627906976744, 0.43478260869565216]","[0.635036496350365, 0.6153846153846154, 0.6296296296296297]","[0.0679369292507978, 0.08050089445438285, 0.06441223832528187]","[0.0275390102889585, 0.03465270291082706, 0.02631059659277779]","[0.04039791896183931, 0.045848191543555794, 0.03810164173250408]","[0.4053614226114744, 0.4304635761589404, 0.40847201210287437]","[0.5946385773885257, 0.5695364238410596, 0.5915279878971256]","[1.5, 1.5, 1.5]","[0.6, 0.6, 0.6]","[2.5, 2.5, 2.5]","[0, 0, 0]","[1, 1, 1]",[2.5],3,3,2,0.49999999999999994,2.25,0.06441223832528187,-220.0,131.0,0.4329004329004329,0.6875,351.0,0.2545995670995671,2.5,0,0.6,1.5,0.6,0,0.0,0.07095002067682084,0.02950076993085445,0.04144925074596639,0.4147656702910964,0.5852343297089037,115.0,131.0,-174.0,-160.0,16.0,14.0,0.4329004329004329,0.46511627906976744,0.03221584616933454,0.06441223832528187,0.08050089445438285,0.016088656129100987,,,,odds_disagree
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,0,2025-10-30,Victor Wembanyama,Miami Heat @ San Antonio Spurs,SAS vs. MIA,MIA,HOME,player_blocks,3.5,5,1,4,2,3.5,4.5,1.0,1,0,0.07163474867168879,0.03749408765338083,0.034140661018307955,0.5241821070233736,0.4758178929766264,0.5616761946767544,0.5099585539949344,-1.5,-0.42857142857142855,1.5,medium (3-4 books),symmetric (<= 1.0% difference),Q4 (75-100%),min,0,"['draftkings', 'fanduel', 'betmgm', 'bovada']","[-133.0, -130.0, -120.0, -130.0]","[100.0, -102.0, -115.0, 100.0]","[0.5708154506437768, 0.5652173913043478, 0.5454545454545454, 0.5652173913043478]","[0.5, 0.504950495049505, 0.5348837209302325, 0.5]","[0.07081545064377681, 0.07016788635385263, 0.08033826638477803, 0.06521739130434767]","[0.037749318379247776, 0.03705970827940808, 0.040562177548478906, 0.034605146406388565]","[0.033066132264529036, 0.03310817807444455, 0.03977608883629913, 0.030612244897959107]","[0.533066132264529, 0.5281576830249397, 0.5048923679060665, 0.5306122448979592]","[0.46693386773547096, 0.4718423169750604, 0.4951076320939334, 0.4693877551020409]","[-1.5, -1.5, -1.5, -1.5]","[-0.42857142857142855, -0.42857142857142855, -0.42857142857142855, -0.42857142857142855]","[3.5, 3.5, 3.5, 3.5]","[1, 1, 1, 1]","[5, 5, 5, 5]",[3.5],4,4,2,0.44721359549995787,3.7,0.06521739130434767,-133.0,160.0,0.38461538461538464,0.5708154506437768,293.0,0.18620006602839217,3.5,0,0.42857142857142855,-1.5,-0.42857142857142855,0,1.0,0.07163474867168879,0.03749408765338083,0.034140661018307955,0.5241821070233736,0.4758178929766264,-133.0,-120.0,-115.0,100.0,13.0,215.0,0.5454545454545454,0.5708154506437768,0.025360905189231397,0.06521739130434767,0.08033826638477803,0.015120875080430363,,,,consensus
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,0,2025-11-03,Deandre Ayton,Los Angeles Lakers @ Portland Trail Blazers,LAL @ POR,POR,AWAY,player_blocks,0.5,3,1,2,2,0.5,1.5,1.0,1,0,0.07200696757382047,0.04748407106037167,0.0245228965134488,0.660405054739202,0.33959494526079814,0.7078891257995736,0.36411784177424694,-2.5,-5.0,2.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,"['bovada', 'betmgm']","[-250.0, -235.0]","[185.0, 165.0]","[0.7142857142857143, 0.7014925373134329]","[0.3508771929824561, 0.37735849056603776]","[0.06516290726817037, 0.07885102787947057]","[0.043697478991596594, 0.05127066312914674]","[0.021465428276573773, 0.027580364750323827]","[0.6705882352941177, 0.6502218741842861]","[0.32941176470588235, 0.34977812581571394]","[-2.5, -2.5]","[-5.0, -5.0]","[0.5, 0.5]","[1, 1]","[3, 3]",[0.5],2,4,2,0.5477225575051662,1.1,0.06516290726817037,-250.0,178.0,0.3597122302158273,0.7142857142857143,428.0,0.354573484069887,0.5,0,5.0,-2.5,-5.0,0,1.0,0.07200696757382047,0.04748407106037167,0.0245228965134488,0.660405054739202,0.33959494526079814,-250.0,-235.0,165.0,185.0,15.0,20.0,0.7014925373134329,0.7142857142857143,0.01279317697228144,0.06516290726817037,0.07885102787947057,0.013688120611300203,,,,consensus
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-11-03,Giannis Antetokounmpo,Milwaukee Bucks @ Indiana Pacers,MIL @ IND,IND,AWAY,player_blocks,1.5,0,0,1,2,0.5,1.5,1.0,0,1,0.07816091954022975,0.02499816189986026,0.053162757640369485,0.3198294243070363,0.6801705756929638,0.3448275862068966,0.7333333333333333,1.5,1.0,1.5,thin (1-2 books),under_heavy (< 1.0% difference),Q4 (75-100%),max,0,['betmgm'],[190.0],[-275.0],[0.3448275862068966],[0.7333333333333333],[0.07816091954022975],[0.02499816189986026],[0.053162757640369485],[0.3198294243070363],[0.6801705756929638],[1.5],[1.0],[1.5],[0],[0],[1.5],1,3,2,0.5773502691896258,0.8333333333333334,0.06726139903710004,-221.0,190.0,0.3448275862068966,0.6884735202492211,411.0,0.3436459340423246,1.5,0,1.0,1.5,1.0,0,0.0,0.07816091954022975,0.02499816189986026,0.053162757640369485,0.3198294243070363,0.6801705756929638,190.0,190.0,-275.0,-275.0,0.0,0.0,0.3448275862068966,0.3448275862068966,0.0,0.07816091954022975,0.07816091954022975,0.0,,,,captive
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,0,2025-11-03,Ivica Zubac,Miami Heat @ Los Angeles Clippers,LAC vs. MIA,MIA,HOME,player_blocks,0.5,1,1,1,2,0.5,1.5,1.0,1,0,0.08465608465608465,0.05574912891986061,0.028906955736224038,0.6585365853658537,0.3414634146341463,0.7142857142857143,0.37037037037037035,-0.5,-1.0,0.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-250.0],[170.0],[0.7142857142857143],[0.37037037037037035],[0.08465608465608465],[0.05574912891986061],[0.028906955736224038],[0.6585365853658537],[0.3414634146341463],[-0.5],[-1.0],[0.5],[1],[1],[0.5],1,3,2,0.5773502691896258,1.1666666666666667,0.06858403781067829,-250.0,137.0,0.4219409282700422,0.7142857142857143,387.0,0.2923447860156721,0.5,0,1.0,-0.5,-1.0,0,1.0,0.08465608465608465,0.05574912891986061,0.028906955736224038,0.6585365853658537,0.3414634146341463,-250.0,-250.0,170.0,170.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.08465608465608465,0.08465608465608465,0.0,,,,captive
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,0,2025-11-03,Jaden McDaniels,Minnesota Timberwolves @ Brooklyn Nets,MIN @ BKN,BKN,AWAY,player_blocks,0.5,1,1,1,2,0.5,1.5,1.0,1,0,0.07792207792207795,0.05163511187607572,0.026286966046002225,0.6626506024096386,0.3373493975903614,0.7142857142857143,0.36363636363636365,-0.5,-1.0,0.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-250.0],[175.0],[0.7142857142857143],[0.36363636363636365],[0.07792207792207795],[0.05163511187607572],[0.026286966046002225],[0.6626506024096386],[0.3373493975903614],[-0.5],[-1.0],[0.5],[1],[1],[0.5],1,3,2,0.5773502691896258,1.1666666666666667,0.06690045859185328,-250.0,178.0,0.3597122302158273,0.7142857142857143,428.0,0.354573484069887,0.5,0,1.0,-0.5,-1.0,0,1.0,0.07792207792207795,0.05163511187607572,0.026286966046002225,0.6626506024096386,0.3373493975903614,-250.0,-250.0,175.0,175.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.07792207792207795,0.07792207792207795,0.0,,,,captive
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,0,2025-11-03,Myles Turner,Milwaukee Bucks @ Indiana Pacers,MIL @ IND,IND,AWAY,player_blocks,1.5,5,1,2,2,1.5,2.5,1.0,1,0,0.07446624349354633,0.04286075474708406,0.03160548874646227,0.5776190161086266,0.42238098389137335,0.6204797708557107,0.45398647263783565,-3.5,-2.3333333333333335,3.5,thin (1-2 books),over_heavy (> 1.0% difference),Q4 (75-100%),min,0,"['draftkings', 'betmgm']","[-185.0, -145.0]","[138.0, 105.0]","[0.6491228070175439, 0.5918367346938775]","[0.42016806722689076, 0.4878048780487805]","[0.0692908742444347, 0.07964161274265796]","[0.042063659078759974, 0.04365785041540815]","[0.027227215165674723, 0.03598376232724981]","[0.6070591479387839, 0.5481788842784694]","[0.39294085206121604, 0.45182111572153066]","[-3.5, -3.5]","[-2.3333333333333335, -2.3333333333333335]","[1.5, 1.5]","[1, 1]","[5, 5]",[1.5],2,3,2,0.5773502691896257,1.8333333333333333,0.0692908742444347,-185.0,154.0,0.3937007874015748,0.6491228070175439,339.0,0.25542201961596905,1.5,0,2.3333333333333335,-3.5,-2.3333333333333335,0,1.0,0.07446624349354633,0.04286075474708406,0.03160548874646227,0.5776190161086266,0.42238098389137335,-185.0,-145.0,105.0,138.0,40.0,33.0,0.5918367346938775,0.6491228070175439,0.05728607232366634,0.0692908742444347,0.07964161274265796,0.010350738498223266,,,,odds_disagree
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-11-04,Ivica Zubac,Oklahoma City Thunder @ Los Angeles Clippers,LAC vs. OKC,OKC,HOME,player_blocks,0.5,0,0,1,2,0.5,1.5,1.0,1,0,0.07965686274509803,0.05072360953461974,0.028933253210478294,0.6367763904653803,0.36322360953461974,0.6875,0.39215686274509803,0.5,1.0,0.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-220.0],[155.0],[0.6875],[0.39215686274509803],[0.07965686274509803],[0.05072360953461974],[0.028933253210478294],[0.6367763904653803],[0.36322360953461974],[0.5],[1.0],[0.5],[0],[0],[0.5],1,3,2,0.5773502691896258,1.1666666666666667,0.06772813688212925,-220.0,163.0,0.38022813688212925,0.6875,383.0,0.30727186311787075,0.5,0,1.0,0.5,1.0,0,0.0,0.07965686274509803,0.05072360953461974,0.028933253210478294,0.6367763904653803,0.36322360953461974,-220.0,-220.0,155.0,155.0,0.0,0.0,0.6875,0.6875,0.0,0.07965686274509803,0.07965686274509803,0.0,,,,captive
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-11-04,Mark Williams,Phoenix Suns @ Golden State Warriors,PHX @ GSW,GSW,AWAY,player_blocks,0.5,0,0,1,2,0.5,1.5,1.0,1,0,0.07741935483870965,0.04867683986864979,0.028742514970059863,0.6287425149700598,0.37125748502994016,0.6774193548387096,0.4,0.5,1.0,0.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-210.0],[150.0],[0.6774193548387096],[0.4],[0.07741935483870965],[0.04867683986864979],[0.028742514970059863],[0.6287425149700598],[0.37125748502994016],[0.5],[1.0],[0.5],[0],[0],[0.5],1,3,2,0.5773502691896258,1.1666666666666667,0.0692908742444347,-210.0,138.0,0.42016806722689076,0.6774193548387096,348.0,0.25725128761181887,0.5,0,1.0,0.5,1.0,0,0.0,0.07741935483870965,0.04867683986864979,0.028742514970059863,0.6287425149700598,0.37125748502994016,-210.0,-210.0,150.0,150.0,0.0,0.0,0.6774193548387096,0.6774193548387096,0.0,0.07741935483870965,0.07741935483870965,0.0,,,,captive
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-11-04,Myles Turner,Milwaukee Bucks @ Toronto Raptors,MIL @ TOR,TOR,AWAY,player_blocks,1.5,1,0,2,2,1.5,2.5,1.0,1,0,0.07458676239842116,0.042454018166033614,0.032132744232387545,0.569159858153725,0.43084014184627495,0.6116138763197587,0.4629728860786625,0.5,0.3333333333333333,0.5,thin (1-2 books),over_heavy (> 1.0% difference),Q4 (75-100%),min,0,"['draftkings', 'betmgm']","[-155.0, -160.0]","[117.0, 115.0]","[0.6078431372549019, 0.6153846153846154]","[0.4608294930875576, 0.46511627906976744]","[0.06867263034245946, 0.08050089445438285]","[0.03905984478851143, 0.045848191543555794]","[0.02961278555394803, 0.03465270291082706]","[0.5687832924663905, 0.5695364238410596]","[0.4312167075336096, 0.4304635761589404]","[0.5, 0.5]","[0.3333333333333333, 0.3333333333333333]","[1.5, 1.5]","[0, 0]","[1, 1]",[1.5],2,3,2,0.5773502691896257,1.8333333333333333,0.06867263034245946,-160.0,154.0,0.3937007874015748,0.6153846153846154,314.0,0.2216838279830406,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.07458676239842116,0.042454018166033614,0.032132744232387545,0.569159858153725,0.43084014184627495,-160.0,-155.0,115.0,117.0,5.0,2.0,0.6078431372549019,0.6153846153846154,0.007541478129713508,0.06867263034245946,0.08050089445438285,0.011828264111923392,,,,consensus
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,0,2025-11-05,Deandre Ayton,San Antonio Spurs @ Los Angeles Lakers,LAL vs. SAS,SAS,HOME,player_blocks,0.5,2,1,3,2,0.5,1.5,1.0,1,0,0.07090503959988716,0.04547638841071988,0.02542865118916728,0.641697070314463,0.35830292968553706,0.6871734587251829,0.3837315808747043,-1.5,-3.0,1.5,medium (3-4 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,"['draftkings', 'betmgm', 'bovada']","[-219.0, -220.0, -220.0]","[162.0, 155.0, 165.0]","[0.6865203761755486, 0.6875, 0.6875]","[0.3816793893129771, 0.39215686274509803, 0.37735849056603776]","[0.0681997654885258, 0.07965686274509803, 0.06485849056603765]","[0.04383124783486003, 0.05072360953461974, 0.04187430786267987]","[0.024368517653665767, 0.028933253210478294, 0.02298418270335778]","[0.6426891283406886, 0.6367763904653803, 0.6456256921373201]","[0.35731087165931136, 0.36322360953461974, 0.35437430786268]","[-1.5, -1.5, -1.5]","[-3.0, -3.0, -3.0]","[0.5, 0.5, 0.5]","[1, 1, 1]","[2, 2, 2]",[0.5],3,4,2,0.5477225575051662,0.9,0.06485849056603765,-220.0,190.0,0.3448275862068966,0.6875,410.0,0.3426724137931034,0.5,0,3.0,-1.5,-3.0,0,1.0,0.07090503959988716,0.04547638841071988,0.02542865118916728,0.641697070314463,0.35830292968553706,-220.0,-219.0,155.0,165.0,1.0,10.0,0.6865203761755486,0.6875,0.000979623824451381,0.06485849056603765,0.07965686274509803,0.014798372179060382,,,,consensus
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,0,2025-11-05,Mitchell Robinson,Minnesota Timberwolves @ New York Knicks,NYK vs. MIN,MIN,HOME,player_blocks,0.5,3,1,3,2,0.5,1.5,1.0,1,0,0.07057644460636044,0.0452578093706049,0.025318635235755543,0.6415870543610512,0.3584129456389487,0.6868448637316562,0.3837315808747043,-2.5,-5.0,2.5,medium (3-4 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,"['draftkings', 'betmgm', 'bovada']","[-218.0, -220.0, -220.0]","[162.0, 155.0, 165.0]","[0.6855345911949685, 0.6875, 0.6875]","[0.3816793893129771, 0.39215686274509803, 0.37735849056603776]","[0.06721398050794564, 0.07965686274509803, 0.06485849056603765]","[0.043175510714515086, 0.05072360953461974, 0.04187430786267987]","[0.02403846979343055, 0.028933253210478294, 0.02298418270335778]","[0.6423590804804534, 0.6367763904653803, 0.6456256921373201]","[0.3576409195195466, 0.36322360953461974, 0.35437430786268]","[-2.5, -2.5, -2.5]","[-5.0, -5.0, -5.0]","[0.5, 0.5, 0.5]","[1, 1, 1]","[3, 3, 3]",[0.5],3,3,2,0.5,0.75,0.06485849056603765,-220.0,190.0,0.3448275862068966,0.6875,410.0,0.3426724137931034,0.5,0,5.0,-2.5,-5.0,0,1.0,0.07057644460636044,0.0452578093706049,0.025318635235755543,0.6415870543610512,0.3584129456389487,-220.0,-218.0,155.0,165.0,2.0,10.0,0.6855345911949685,0.6875,0.0019654088050314877,0.06485849056603765,0.07965686274509803,0.014798372179060382,,,,consensus
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-11-05,Victor Wembanyama,San Antonio Spurs @ Los Angeles Lakers,SAS @ LAL,LAL,AWAY,player_blocks,3.5,1,0,2,2,3.5,4.5,1.0,1,0,0.07621133559806906,0.04413489788606789,0.032076437712001166,0.5812152421699546,0.41878475783004543,0.6253501400560224,0.4508611955420466,2.5,0.7142857142857143,2.5,thin (1-2 books),over_heavy (> 1.0% difference),Q4 (75-100%),min,0,"['betmgm', 'bovada']","[-155.0, -180.0]","[110.0, 135.0]","[0.6078431372549019, 0.6428571428571429]","[0.47619047619047616, 0.425531914893617]","[0.08403361344537813, 0.06838905775075999]","[0.047119623043015646, 0.04115017272912014]","[0.036913990402362484, 0.027238885021639847]","[0.5607235142118863, 0.6017069701280228]","[0.4392764857881137, 0.3982930298719772]","[2.5, 2.5]","[0.7142857142857143, 0.7142857142857143]","[3.5, 3.5]","[0, 0]","[1, 1]",[3.5],2,4,2,0.5477225575051663,4.1,0.06838905775075999,-180.0,132.0,0.43103448275862066,0.6428571428571429,312.0,0.21182266009852224,3.5,0,0.7142857142857143,2.5,0.7142857142857143,0,0.0,0.07621133559806906,0.04413489788606789,0.032076437712001166,0.5812152421699546,0.41878475783004543,-180.0,-155.0,110.0,135.0,25.0,25.0,0.6078431372549019,0.6428571428571429,0.035014005602240994,0.06838905775075999,0.08403361344537813,0.015644555694618145,,,,odds_disagree
